hotel_name,hotel_name_link,review_score,review_score_text,review_score_title,hotel_image,hotel_price
DE GREEN INN Kebon Jeruk,"
/hotel/id/de-green-inn-kebon-jeruk-kota-jakarta-barat.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=81e0bfe90c7612a8a363a699146426e7&all_sr_blocks=637393101_250794426_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=219&highlighted_blocks=637393101_250794426_2_0_0&hpos=19&no_rooms=1&sr_order=popularity&sr_pri_blocks=637393101_250794426_2_0_0__23255999&srepoch=1613474934&srpvid=88ec50ba99e4010f&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.2,14 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/250206795.jpg?k=e6350e397d476d1b5b4c90ce75efa0bfa2c8d0d76768958dd9db2c458dd824f1&o=,"Rp 232,560"
RedDoorz Plus near Trisakti University,"
/hotel/id/reddoorz-near-trisakti-university.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=81e0bfe90c7612a8a363a699146426e7&all_sr_blocks=222447303_285361309_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=220&highlighted_blocks=222447303_285361309_0_0_0&hpos=20&no_rooms=1&sr_order=popularity&sr_pri_blocks=222447303_285361309_0_0_0__9355499&srepoch=1613474934&srpvid=88ec50ba99e4010f&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.4,11 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/234526831.jpg?k=18634b0c24fe26e8d3a359eaebff8f589d19350d3cab4c6df69e2a9be76b9b1b&o=,"Rp 93,555"
Capital O 534 Sriwijaya Hotel,"
/hotel/id/sriwijaya.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=81e0bfe90c7612a8a363a699146426e7&all_sr_blocks=36668105_289836003_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=221&highlighted_blocks=36668105_289836003_2_0_0&hpos=21&no_rooms=1&sr_order=popularity&sr_pri_blocks=36668105_289836003_2_0_0__34270300&srepoch=1613474934&srpvid=88ec50ba99e4010f&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.6,337 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/275955801.jpg?k=e0a7334ec8183a1f0813732cd4bee0138c9c74a5899a526e2ea5619b29d49818&o=,"Rp 342,703"
Tamansari Agung Residence,"
/hotel/id/tamansari-agung-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=81e0bfe90c7612a8a363a699146426e7&all_sr_blocks=681066302_277898608_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=222&highlighted_blocks=681066302_277898608_2_0_0&hpos=22&no_rooms=1&sr_order=popularity&sr_pri_blocks=681066302_277898608_2_0_0__13837499&srepoch=1613474934&srpvid=88ec50ba99e4010f&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",4.3,4 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/271443462.jpg?k=fdce76fc183da5ae1003f0e9245ef55843c4fcdec6856cb9009425144e1377c2&o=,"Rp 138,375"
Kasira Residence,"
/hotel/id/zen-rooms-kasira-bintaro-sektor-7.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=81e0bfe90c7612a8a363a699146426e7&all_sr_blocks=230821002_269144945_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=223&highlighted_blocks=230821002_269144945_0_2_0&hpos=23&no_rooms=1&sr_order=popularity&sr_pri_blocks=230821002_269144945_0_2_0__34576999&srepoch=1613474934&srpvid=88ec50ba99e4010f&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,54 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/252834241.jpg?k=effa03fd84ddd9dfcb3830e2684afb14f6355a349b0cabc7f4b4b7f8fc8a251c&o=,"Rp 345,770"
Verse Lite Hotel Gajah Mada,"
/hotel/id/verse-lite-pembangunan.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=81e0bfe90c7612a8a363a699146426e7&all_sr_blocks=204559301_264959930_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=224&highlighted_blocks=204559301_264959930_0_2_0&hpos=24&no_rooms=1&sr_order=popularity&sr_pri_blocks=204559301_264959930_0_2_0__28069400&srepoch=1613474934&srpvid=88ec50ba99e4010f&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.8,127 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/215587048.jpg?k=0bb4d86c0e139037e7b19190ede1ecafd2f95a64fee57a64ed5a9e12f32db8e9&o=,"Rp 280,694"
The Akmani,"
/hotel/id/the-akmani.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=81e0bfe90c7612a8a363a699146426e7&all_sr_blocks=17682406_265835984_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=225&highlighted_blocks=17682406_265835984_0_0_0&hpos=25&no_rooms=1&sr_order=popularity&sr_pri_blocks=17682406_265835984_0_0_0__43559999&srepoch=1613474934&srpvid=88ec50ba99e4010f&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.7,259 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/275094566.jpg?k=bd5095f80b53904b3de09b0f6b5e9884384469c1c5e91557472f5ba244d2a9dd&o=,"Rp 435,600"
Widjoyo Rahayu Antasari 12,"
/hotel/id/antasari-12-by-widjoyorahayu.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=501295802_274565865_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=226&highlighted_blocks=501295802_274565865_2_0_0&hpos=1&no_rooms=1&sr_order=popularity&sr_pri_blocks=501295802_274565865_2_0_0__18902999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,20 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/252560889.jpg?k=eab31b792cb0bb03ec1544f4aff4492de36deaa859d46c37dc0210d360043633&o=,"Rp 189,030"
Rasuna Icon Hotel,"
/hotel/id/rasuna-icon.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=32765901_238852934_0_42_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=227&highlighted_blocks=32765901_238852934_0_42_0&hpos=2&no_rooms=1&sr_order=popularity&sr_pri_blocks=32765901_238852934_0_42_0__46090799&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.1,422 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/27765573.jpg?k=158a8a54b6290ccacf45b06d5a8d7e754de21567983e834ad9a38715a4a8f974&o=,"Rp 460,908"
Zuri Express Mangga Dua,"
/hotel/id/zuri-express-mangga-dua.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=106353102_98324720_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=228&highlighted_blocks=106353102_98324720_0_2_0&hpos=3&no_rooms=1&sr_order=popularity&sr_pri_blocks=106353102_98324720_0_2_0__28354700&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.3,152 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/36806565.jpg?k=356089bb05adeb2b69a1a34f1f3701f07d5453bf67fbb2f3ac126e0879ce5af3&o=,"Rp 283,547"
RedDoorz near Kebon Jeruk Jakarta,"
/hotel/id/reddoorz-near-kebon-jeruk-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=433193101_273068397_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=229&highlighted_blocks=433193101_273068397_0_0_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=433193101_273068397_0_0_0__20096999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.4,30 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/172238812.jpg?k=9c2e5373cf4e22ee0374e0e52485252029c45eb00c7cbe9270750395849fb3a0&o=,"Rp 200,970"
Ibis Jakarta Tamarin,"
/hotel/id/ibistamarin.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=2827003_246110414_2_42_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=230&highlighted_blocks=2827003_246110414_2_42_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=2827003_246110414_2_42_0__38114999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.4,149 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/148131597.jpg?k=96926b0690e4a3c74e17ac4268cbc0373e1f0fac9efd4185db8e07d0c926d4a6&o=,"Rp 381,150"
Amaris Hotel Dr. Susilo Grogol,"
/hotel/id/amaris-dr-susilo-grogol.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=60058702_91716799_0_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=231&highlighted_blocks=60058702_91716799_0_1_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=60058702_91716799_0_1_0__34199999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.5,76 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/23932832.jpg?k=dd8240b7d382c678de1c3f1ee2d8d1b7cfff3ecd09f60a2f5b1fb03c7372fbab&o=,"Rp 342,000"
Kristal Hotel Jakarta,"
/hotel/id/kristal.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=167386201_89623639_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=232&highlighted_blocks=167386201_89623639_0_2_0&hpos=7&no_rooms=1&sr_order=popularity&sr_pri_blocks=167386201_89623639_0_2_0__96761299&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.1,534 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/194234334.jpg?k=f7372d518a0db7c4f97413330926c1e662006a8209707ce5ac99a6c7905b8aa6&o=,"Rp 967,613"
RedDoorz Plus @ Setiabudi Tengah,"
/hotel/id/reddoorz-setiabudi-tengah.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=170492401_273185474_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=233&highlighted_blocks=170492401_273185474_0_0_0&hpos=8&no_rooms=1&sr_order=popularity&sr_pri_blocks=170492401_273185474_0_0_0__19783499&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.3,17 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/86395945.jpg?k=baee27bfb5308cd31ccc3d75feb8138863b8927b7a517db40c1d79d7772c03a9&o=,"Rp 197,835"
Peggy Central Park Residences,"
/hotel/id/connect-sogo-central-park-residences-amandine-b-301.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=309736202_275637245_5_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=234&highlighted_blocks=309736202_275637245_5_0_0&hpos=9&no_rooms=1&sr_order=popularity&sr_pri_blocks=309736202_275637245_5_0_0__79999999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.9,34 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/153497514.jpg?k=84aff69593cbce72b1f8675ff516cf7ca9476a98453c72652493a0729fed923a&o=,"Rp 800,000"
RedDoorz near Puri Indah Mall,"
/hotel/id/reddoorz-near-puri-indah-mall.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=482262701_285361596_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=235&highlighted_blocks=482262701_285361596_0_0_0&hpos=10&no_rooms=1&sr_order=popularity&sr_pri_blocks=482262701_285361596_0_0_0__19964599&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.1,17 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/188406711.jpg?k=6b327a287aedcfcfa0afa3b51a0d0ce62ae57127d6e1124223e3d9fa814473e3&o=,"Rp 199,646"
Business Hotel,"
/hotel/id/business-tomang.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=63273912_272396052_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=236&highlighted_blocks=63273912_272396052_0_0_0&hpos=11&no_rooms=1&sr_order=popularity&sr_pri_blocks=63273912_272396052_0_0_0__18155200&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.2,211 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/170829966.jpg?k=93d820866aeb9b14d02a4f63d60c605647164369cbd21f30d4344d6ed891edb8&o=,"Rp 181,552"
Amaris Hotel Tebet,"
/hotel/id/amaris-tebet.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=91062103_279440665_0_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=237&highlighted_blocks=91062103_279440665_0_1_0&hpos=12&no_rooms=1&sr_order=popularity&sr_pri_blocks=91062103_279440665_0_1_0__37223999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.1,49 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/38125223.jpg?k=6cd193d44c3f80900b4b4ae4b25049f880cecdcfb0ffc15ff15d72a2383d7689&o=,"Rp 372,240"
Plaza 68 Residence,"
/hotel/id/plaza-68-residences.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=220379903_265868453_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=238&highlighted_blocks=220379903_265868453_2_0_0&hpos=13&no_rooms=1&sr_order=popularity&sr_pri_blocks=220379903_265868453_2_0_0__26025999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",4.7,3 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/259015728.jpg?k=64f4867f8b46a7f1bd5bef52139dd1c73ca0e5aaba15378e900cda3fc505012c&o=,"Rp 260,260"
D’Padmaya Residence,"
/hotel/id/d-padmaya-resident.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=557427903_274565760_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=239&highlighted_blocks=557427903_274565760_2_0_0&hpos=14&no_rooms=1&sr_order=popularity&sr_pri_blocks=557427903_274565760_2_0_0__32580099&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.2,7 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/250163175.jpg?k=aee8725ea8f50860147b6bb2ebad6b5f78ecdb9a8c43f039e3c0b1460fe9339b&o=,"Rp 325,801"
RedDoorz Premium near RS Pondok Indah La Maison,"
/hotel/id/reddoorz-premium-near-rs-pondok-indah.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=325343501_217164077_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=240&highlighted_blocks=325343501_217164077_0_0_0&hpos=15&no_rooms=1&sr_order=popularity&sr_pri_blocks=325343501_217164077_0_0_0__32356300&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.3,46 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/263761038.jpg?k=b31cf8f3a538fd79d2f4a0ba0bcbae910e49223a971b7d117a0fbaf94c149e31&o=,"Rp 323,563"
Citi M Hotel Gambir,"
/hotel/id/citi-m.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=88895803_272393769_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=241&highlighted_blocks=88895803_272393769_0_2_0&hpos=16&no_rooms=1&sr_order=popularity&sr_pri_blocks=88895803_272393769_0_2_0__29249999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.0,"1,109 reviews",Very good,https://cf.bstatic.com/xdata/images/hotel/square600/38710003.jpg?k=4d0afe156e3e75ba0e2fb026b97de26115e88c1693badf3391ef64ff5d685ae8&o=,"Rp 292,500"
Jambuluwuk Thamrin Hotel,"
/hotel/id/jambuluwuk-thamrin.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=557380001_258064335_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=242&highlighted_blocks=557380001_258064335_0_2_0&hpos=17&no_rooms=1&sr_order=popularity&sr_pri_blocks=557380001_258064335_0_2_0__45499999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.6,61 reviews,Fabulous,https://cf.bstatic.com/xdata/images/hotel/square600/261521661.jpg?k=21f08f6be3f976a59e81a8c97a70726c2e55bce14f61a2f83981124d00c002be&o=,"Rp 455,000"
OYO 3811 Best Inn Hotel,"
/hotel/id/best-inn.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=52f672dcd8ef4847b578d84671e49742&all_sr_blocks=153193405_267917047_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=244&highlighted_blocks=153193405_267917047_2_0_0&hpos=19&no_rooms=1&sr_order=popularity&sr_pri_blocks=153193405_267917047_2_0_0__20103999&srepoch=1613474966&srpvid=8a2950cab714001a&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.7,11 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/270208208.jpg?k=b9af656faba1f6c68d9c822b0ae7ff21d76d6934e0cc321f9cc8f77f7efa9755&o=,"Rp 201,040"
